PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00lhJ,3q3k/3n4/3PQ2p/p3P1r1/P1P4b/2N1p2P/1r6/R5RK b - - 1 32,d7e5 e6h6 h8g8 h6h4 b2h2 h1h2 e5f3 h2h1 f3h4 g1g5,2446,79,84,180,crushing fork middlegame veryLong,https://lichess.org/kllp2DcO/black#64,
00mST,r4r2/ppk4p/n2N2p1/2p5/4Pb2/2P4P/PP2B2R/1K1R4 w - - 0 25,e4e5 f4h2 d6b5 c7b6 d1d6 b6a5 b5a3 f8f4,2494,77,61,102,crushing defensiveMove hangingPiece middlegame veryLong,https://lichess.org/TnR9jLpy#49,
00pqF,4R3/R6p/Pp1q2pk/1Pp2r2/3r4/3P1p1P/2P2PK1/4Q3 w - - 0 43,g2h1 d4h4 e1e3 d6f4 e3f4 f5f4 h1g1 h4h3 e8e4 f4f5 e4g4 f5e5 g1f1 e5e2 g4g3 h3h1,2479,90,72,41,advantage defensiveMove endgame master quietMove veryLong,https://lichess.org/lQ3NULlh#85,
00q7B,Q6r/p1pqk1bp/3ppnp1/2n5/4P3/2N2N2/PB3PPP/R3R1K1 w - - 2 15,e4e5 h8a8 e5f6 e7f6 c3e4 f6f7 e4c5 d6c5,2438,87,77,116,advantage middlegame veryLong,https://lichess.org/Mkfu17FO#29,Danish_Gambit_Accepted Danish_Gambit_Accepted_Other_variations
00sJ9,r3r1k1/p4ppp/2p2n2/1p6/3P1qb1/2NQR3/PPB2PP1/R1B3K1 w - - 5 18,e3g3 e8e1 g1h2 e1c1 a1c1 f4h6 h2g1 h6c1,2487,106,90,643,advantage attraction fork middlegame sacrifice veryLong,https://lichess.org/gyFeQsOE#35,French_Defense French_Defense_Exchange_Variation
00wau,r5k1/p2Q1pbp/1p4p1/8/5B2/1q5P/3R1PPK/8 b - - 1 26,g7c3 d7c6 c3d2 c6a8 g8g7 f4d2,2456,83,89,106,advantage endgame long,https://lichess.org/BcRkF8nS/black#52,
015zy,4k3/7r/4PPN1/p5KP/8/p1P5/2P4P/8 w - - 0 48,f6f7 h7f7 e6f7 e8f7 h5h6 f7g8 g6e5 g8h7,2435,89,89,871,crushing endgame sacrifice veryLong,https://lichess.org/yaVqimDk#95,
01A5W,4r1k1/pp3p2/3p1Ppq/5P2/4r3/6RP/PP3Q2/6RK b - - 2 39,e4e2 g3g6 f7g6 f6f7 g8f7 f5g6 f7e7 f2e2,2413,86,92,3316,advancedPawn attraction crushing doubleCheck endgame interference intermezzo sacrifice veryLong,https://lichess.org/oykaypz8/black#78,
01Bxs,r2q1rk1/3b1pbp/pppQ4/2B2P2/6n1/1BN5/PPP3PP/R4RK1 w - - 0 17,c5d4 d8b8 b3f7 f8f7 d6b8 a8b8,2443,83,94,301,advantage long middlegame,https://lichess.org/SklnG4s1#33,Scotch_Game Scotch_Game_Other_variations
01C5B,1r4k1/2pRrppp/1pP5/pQ6/8/q7/5PPP/3R2K1 b - - 3 28,e7d7 c6d7 a3e7 g1f1,2450,99,90,939,advancedPawn advantage defensiveMove endgame short,https://lichess.org/JLP9v3nU/black#56,
01DKG,8/7p/p7/P1K2p1k/3B1P2/6P1/p3b2P/8 w - - 6 45,c5b4 h5g4 b4a3 g4h3,2440,85,90,279,bishopEndgame crushing endgame master short,https://lichess.org/tbE3egW7#89,
01HXy,2k2r1r/1ppb4/pb1n2Pp/3Pp2Q/PP2N1P1/2P2q1P/2B2P2/R1B2RK1 w - - 3 22,g6g7 d6e4 c2e4 b6f2 f1f2 f3f2 g1h1 f2e1,2476,80,92,2390,advantage kingsideAttack middlegame veryLong,https://lichess.org/vrK220Qh#43,
01JtE,8/8/R7/8/6P1/1k5K/p3r3/8 w - - 1 53,h3h4 e2e1 a6a2 b3a2,2480,85,85,75,crushing endgame master quietMove rookEndgame short,https://lichess.org/Fhnb6tRp#105,
01LIb,8/p4kp1/4r3/3R2P1/5P2/P3PQ2/4R2K/2q2r2 w - - 1 40,f3h5 f7e7 d5d7 e7d7 h5f7 d7d6,2431,78,83,82,advantage defensiveMove endgame long,https://lichess.org/f812IDXr#79,
01LSB,8/8/p3k1p1/Pp1pB3/3PnK2/1P6/6P1/8 w - - 2 38,b3b4 e4f2 e5c7 f2d3,2470,83,84,108,crushing endgame master masterVsMaster quietMove short,https://lichess.org/5JrKbdvP#75,
01LYN,r1b2r2/pp3pk1/2p1p1p1/4qnBp/2B5/2P2Q2/PP3PPP/R4RK1 b - - 0 16,f5d6 g5f4 e5c5 b2b4 c5c4 f4d6,2449,86,90,519,advantage long middlegame,https://lichess.org/Y01wV3Vb/black#32,Sicilian_Defense Sicilian_Defense_Old_Sicilian
01Mp3,8/8/2p4p/3kp1p1/2qp4/6P1/Q4PKP/2N5 w - - 14 47,f2f3 c4a2 c1a2 d5c4 g2f2 c4b3,2423,88,90,2929,crushing endgame long,https://lichess.org/XVqNulDH#93,
01S0o,rq3rk1/p1pn1p2/1pQ1p2p/1N2P1p1/2P3n1/8/PP3PPP/R3KB1R w KQ - 3 17,b5c7 d7e5 c6a8 b8c7 a8e4 c7c5 e4c2 f8d8,2414,90,56,379,crushing defensiveMove middlegame veryLong,https://lichess.org/w4256bcb#33,Indian_Defense Indian_Defense_Seirawan_Attack
01SWp,r1b5/5pk1/1p1qpnp1/2ppN2r/1p1P3P/1B1Q4/PPP2P2/2K3RR b - - 1 22,c5c4 g1g6 g7f8 d3g3 c4b3 g6f6,2465,84,82,45,advantage long master middlegame quietMove,https://lichess.org/f4WRPAU5/black#44,
01TCa,2n5/p1k5/7p/6p1/P1B1KpP1/5P2/7P/8 w - - 0 46,e4f5 c8d6 f5g6 d6c4 g6h6 c7d6 h6g5 d6e5,2460,89,74,55,crushing defensiveMove endgame fork veryLong,https://lichess.org/lh0rjLFL#91,
01V9z,8/5k1p/5p2/3pbP2/3B3P/5K2/1P6/8 w - - 5 32,d4c3 e5c3 b2c3 h7h5,2446,82,81,59,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/LrjvPRU6#63,
01Vt6,8/7p/K1k1p1p1/p1p5/5PP1/1P5P/P7/8 w - - 2 34,a6a5 g6g5 f4f5 e6f5,2453,101,91,1478,crushing endgame pawnEndgame short,https://lichess.org/RRJAgLlP#67,
01WXF,r1b2rk1/p4qbp/1p3pp1/2R5/2pBPP2/1P3Q1P/P1B3P1/5RK1 w - - 0 23,c5c6 f7d7 c6c4 b6b5 d4c5 b5c4,2481,112,91,774,advantage fork long middlegame,https://lichess.org/phuJnNqg#45,
01Wbh,5r1k/ppp1q2p/8/3BnQ2/4p1n1/2N3K1/PPP2PP1/R4R2 w - - 1 21,f5e4 e7g7 f2f3 g4f6,2451,80,79,51,advantage discoveredAttack middlegame quietMove short,https://lichess.org/SEynvJja#41,
01aC9,1r2q1k1/b1p2p1p/p4p2/2Pp1b2/2nP4/P1N2PP1/1B1Q2BP/5RK1 w - - 0 25,d2f4 b8b2 f4f5 b2g2,2428,84,89,1227,crushing hangingPiece middlegame short,https://lichess.org/iY0xf1rb#49,
01clX,8/8/2p2k2/1p2rp2/p2R2pP/P1P3P1/5PK1/8 b - - 2 47,e5d5 d4d5 c6d5 g2f1,2438,89,82,315,crushing defensiveMove endgame rookEndgame short,https://lichess.org/SEvRZOSC/black#94,
01mWH,8/8/8/ppp1k1K1/3p4/3P4/PPP5/8 w - - 0 45,a2a3 a5a4 g5g4 c5c4,2454,102,89,68,crushing endgame master pawnEndgame quietMove short,https://lichess.org/PfmR5OJ8#89,
01oXz,r2qk2r/ppp2pp1/2p1bn2/2b4p/4P3/2NP3P/PPP2PP1/R1BQKB1R w KQkq - 2 8,c3a4 c5f2 e1f2 f6e4 f2e3 e4g3,2465,89,44,33,advantage attackingF2F7 attraction long opening,https://lichess.org/WA1vQT0Z#15,Russian_Game Russian_Game_Stafford_Gambit
01pVq,r1b2rk1/pp1nbpp1/1qpp1n1p/4p3/1P2P3/P1NP1N2/1BP1BPPP/R2Q1RK1 b - - 0 11,d7c5 b4c5 b6b2 d1d2,2416,81,91,3049,advantage opening short,https://lichess.org/AGkx6s31/black#22,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Other_variations
01uH8,3r4/R1R5/6pk/p2r3p/3p1P2/7P/6P1/7K b - - 5 50,g6g5 f4f5 d5d7 c7d7 d8d7 a7d7,2425,83,85,103,crushing endgame long quietMove rookEndgame,https://lichess.org/CjFkBz3M/black#100,
01xdR,5rk1/1q3ppb/4p2p/B2p4/3Pn2N/Q3P2P/Pr2BPP1/2R1K2R w K - 2 21,f2f3 e4g3 e2a6 b7a6 a3b2 a6a5,2425,78,93,625,crushing long middlegame,https://lichess.org/g5Xmz5rK#41,
021Bw,3rr1k1/1ppq1p1p/p2b2p1/5b2/3B4/2P3P1/PP1Q1PBP/3RR1K1 w - - 8 20,g2b7 c7c5 d4f6 d7b7 f6d8 e8d8,2410,84,70,70,advantage discoveredAttack long middlegame,https://lichess.org/UBKAAepV#39,
021J6,8/6p1/Pk5p/1B1n1P2/1K6/8/7P/8 w - - 3 42,b4a4 d5c3 a4b3 c3b5 b3c4 b6c6,2435,102,35,24,crushing defensiveMove deflection endgame long,https://lichess.org/jbuYDCrm#83,
0227w,8/2pr1p2/1p3kp1/pKpP4/P3PP1p/8/1P3R2/8 b - - 1 32,g6g5 b5c6 d7e7 e4e5 f6g6 d5d6 c7d6 e5d6,2454,93,89,486,crushing endgame rookEndgame veryLong,https://lichess.org/IAXJGGDj/black#64,
0240M,4k1r1/1p4NR/p7/P2pPP2/1r4p1/8/6K1/8 b - - 0 40,e8d8 f5f6 d8c8 f6f7 g8f8 g7e6,2450,81,84,118,advancedPawn crushing endgame long,https://lichess.org/7v5tGe1K/black#80,
024nn,2k5/1bp3pp/1p2p3/2n1b3/2P5/Q4rqP/PP1rB1P1/4RRBK w - - 0 25,e2f3 g3g2 f3g2 b7g2,2406,78,93,6832,kingsideAttack mate mateIn2 middlegame sacrifice short xRayAttack,https://lichess.org/r4Pi15FR#49,
02AV7,8/8/Pk6/1pnP1p1p/1N1K2pP/8/6P1/8 b - - 2 43,f5f4 d5d6 c5d7 d4e4 f4f3 g2f3 g4g3 e4e3 d7e5 e3e2,2454,99,71,48,crushing defensiveMove endgame knightEndgame veryLong,https://lichess.org/bNPjDmkL/black#86,
02Fdp,3k3r/pp1P1ppp/r1p3q1/1N3n2/6n1/8/PP3PPP/2RQR1K1 b - - 2 19,g6f6 d1g4 c6b5 c1c8 d8d7 c8h8,2408,89,82,54,crushing exposedKing long middlegame skewer,https://lichess.org/RC6zVLF7/black#38,Kings_Pawn_Game Kings_Pawn_Game_Macleod_Attack
02Jcl,1k4r1/1b3R2/p3Q3/1pp3q1/5N1p/3P4/PP3RnP/6K1 w - - 1 31,f4g2 g5c1 f2f1 g8g2 g1h1 c1f1,2404,88,46,27,crushing deflection discoveredAttack long middlegame pin,https://lichess.org/e7I1d6j7#61,
02Lda,2k1r3/pp3p1p/2p5/q1b1B3/3nP3/2N3QP/PP3PP1/5K1R w - - 4 20,f1g1 e8e5 g3e5 d4f3 g2f3 c5f2 g1f2 a5e5,2454,75,93,3563,advantage discoveredAttack kingsideAttack middlegame sacrifice veryLong,https://lichess.org/n1mQcQwR#39,
02UDs,r4r1k/5p1p/p5pP/3pqN2/1P4Q1/P4R2/2P3P1/7K b - - 0 28,f8g8 f5d6 g8f8 d6f7 f8f7 f3f7,2471,80,79,123,advantage endgame fork long,https://lichess.org/FYXMD5yE/black#56,
02YEp,r1b5/7p/pp4pk/2qpQn1r/8/PBN2P1P/1PP3P1/3RR2K w - - 3 24,e5d5 f5g3 h1h2 h5h3 g2h3 c5f2,2424,80,93,5456,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/cafPuOxW#47,
02Yz2,8/p1Q2pk1/3p4/3Pr1p1/7p/4BqP1/P4P1P/5RK1 w - - 0 27,c7d6 h4h3 d6e5 g7h7 e5f5 f3f5,2416,81,90,1767,advantage defensiveMove endgame long sacrifice,https://lichess.org/7xrJTkN1#53,
02bax,2k5/R7/P1B5/2p4p/3bP3/3K2p1/2P4r/8 w - - 0 35,a7c7 c8c7 a6a7 c5c4 d3d4 g3g2,2449,78,70,105,advancedPawn crushing endgame hangingPiece long,https://lichess.org/n5JaYhRz#69,
02dWV,8/4k3/r5p1/2NPKp2/2P4P/p7/P7/8 b - - 1 47,a6a5 c5e6 f5f4 e6f4,2409,125,63,30,crushing endgame quietMove short zugzwang,https://lichess.org/Dw81hRCl/black#94,
02g0i,4k3/pp4p1/3PKp2/6pr/8/P2R1P2/8/8 b - - 2 36,g5g4 d6d7 e8d8 d3c3 h5e5 e6d6 e5d5 d6d5,2451,77,86,392,advancedPawn crushing endgame master quietMove rookEndgame veryLong,https://lichess.org/tchKBiXQ/black#72,
02jTo,2r3k1/5p2/1p1n1b2/6pp/pP1NP3/P1r1BPPK/Q6P/8 w - - 1 31,a2d2 g5g4 f3g4 d6e4,2465,93,90,944,crushing deflection master middlegame short,https://lichess.org/bUUeWoxY#61,
02k8q,r3r3/pp3pk1/3p1q1p/1b3P2/5R2/P1p1B2Q/5KPP/R7 b - - 6 28,c3c2 f4g4 g7h7 e3h6 f6h6 g4h4 h6h4 h3h4,2439,77,88,91,advantage discoveredAttack middlegame pin sacrifice veryLong,https://lichess.org/DbalFt68/black#56,
02lAT,2rr1n1k/1p3p2/pq2pN1p/2b1P3/4Q3/P4N1P/1P3PP1/5RK1 b - - 3 23,c5d4 e4f4 d4e3 f2e3,2491,89,90,118,crushing middlegame short,https://lichess.org/XTIr4hDJ/black#46,
02mfm,8/4qpkp/6p1/4P3/8/5r2/7Q/1BR4K w - - 1 43,e5e6 e7e6 h2b2 g7h6 b2d2 g6g5,2489,79,84,51,crushing defensiveMove endgame long,https://lichess.org/QbopKomS#85,
02pbX,3q1Rk1/p2b2pp/2nb4/4p1N1/1r2p3/Q3P3/P3B1PP/R5K1 b - - 0 19,d6f8 a3b3 b4b3 e2c4 g8h8 g5f7,2416,86,75,82,crushing fork long middlegame sacrifice,https://lichess.org/bMo27eYr/black#38,Old_Indian_Defense Old_Indian_Defense_Other_variations
02prq,5r2/1bq1k2Q/p3pr2/1p1n1pN1/5Pn1/8/PP4PP/3RRBK1 b - - 2 27,e7d6 e1e6 f6e6 h7c7 d6c7 g5e6 c7d7 e6f8,2420,75,93,3847,attraction crushing fork master middlegame pin veryLong,https://lichess.org/iK1ujUS7/black#54,
02qYb,2r5/8/4P3/5PK1/8/4k1P1/8/8 b - - 2 70,e3e4 e6e7 e4e5 g5g6 c8g8 g6f7,2454,77,71,115,advancedPawn crushing defensiveMove endgame long rookEndgame,https://lichess.org/mWCuQ1wC/black#140,
02xAQ,r4r1k/ppq2p1P/3bp1p1/3pn3/3Q1B2/2N5/PPP2P2/2KR3R b - - 2 21,f7f6 c3b5 e5d3 c1b1 d3f4 b5c7,2418,81,90,355,advantage defensiveMove long middlegame,https://lichess.org/RRwtxFEq/black#42,
02xjI,4Q1k1/5p2/p2p2pp/1prq1P2/8/1P6/P5PP/5RK1 b - - 1 36,g8h7 f5g6 h7g6 e8g8 g6h5 h2h3 d5d4 g1h1,2410,80,75,54,attraction crushing defensiveMove endgame quietMove veryLong,https://lichess.org/X4vCao11/black#72,
02yau,3r1knr/p4ppp/8/1p1NPb2/2Pn4/P7/1P3PPP/2RK1BNR w - - 0 16,g1f3 d4f3 g2f3 b5c4 f1c4 g8e7 d1e2 e7d5 c4d5 d8d5,2466,82,79,115,crushing middlegame pin veryLong,https://lichess.org/cbUv6ClT#31,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
02yjQ,r2q1rk1/pp2pp2/3p3p/6p1/2P1P3/Pn1Q1PP1/1P3P2/RB2K2R b KQ - 2 20,b3a1 e4e5 f7f5 e5f6 f8f6 d3h7 g8f8 b1g6 f6g6 h7g6,2487,87,85,555,advantage clearance enPassant kingsideAttack middlegame quietMove veryLong,https://lichess.org/Gvo7ZlGs/black#40,
02ypY,6k1/5p1p/2R1p1p1/4N3/3PPP2/r4K1P/3b2P1/8 w - - 1 39,f3g4 h7h5 g4g5 g8g7 e5g6 a3g3,2422,78,75,82,crushing endgame long,https://lichess.org/nQ8NmG8X#77,
02yxb,2kr3r/5p2/2pp1qb1/p3p1p1/2P3P1/2N1P1pR/PP1QBP2/R3K3 w Q - 0 26,h3h8 f6f2 e1d1 d8h8 d2d6 h8d8 d6d8 c8d8,2426,85,72,75,attackingF2F7 crushing intermezzo middlegame pin veryLong,https://lichess.org/W8lnQSmA#51,
02zlM,8/6p1/4pp2/1p2P2k/p3KP2/P1P3P1/8/8 w - - 2 44,e4f3 f6e5 f4e5 g7g5 f3e2 h5g4 e2f2 g4f5,2483,96,89,32,crushing endgame master pawnEndgame quietMove veryLong zugzwang,https://lichess.org/8SJtKxly#87,
033rw,2r5/7p/p2Rp1pk/8/P3PP2/6P1/1qr4P/3RQ1K1 w - - 3 33,f4f5 c2g2 g1f1 c8c2 d1d2 c2d2,2439,80,84,167,clearance crushing endgame long master quietMove,https://lichess.org/RyhBtV5M#65,
033uv,4r1k1/1p3ppp/p1n2bb1/2P5/1PQp1q2/PB3N1P/1BP2PP1/R5K1 w - - 4 21,c2c3 c6e5 f3e5 f6e5 g2g3 f4d2,2466,82,83,221,advantage long middlegame,https://lichess.org/MWdbpcCH#41,
038SM,4r3/pp2r1pk/7p/3Rpq2/4R3/2N2p2/PP4PP/4Q2K w - - 0 28,g2f3 f5f3 h1g1 e7e6 h2h3 f3h3,2487,80,95,185,advantage long middlegame quietMove,https://lichess.org/zGFS1UM3#55,
03DIX,4rrk1/5pp1/3p3p/p1p5/2q1P3/4Q3/PP3P2/1K2R1R1 b - - 1 23,g7g5 e3g5 h6g5 g1g5 g8h8 e1h1,2435,80,93,3251,endgame long mate mateIn3 sacrifice,https://lichess.org/M4Zq4Q9z/black#46,
03EgU,3rr1k1/1b3pb1/p1n1p1p1/1pPqP3/1P1p1BP1/P4NK1/3Q1P2/1B2R2R b - - 5 27,d4d3 b1a2 d5d7 f4h6,2484,78,72,122,crushing master middlegame short,https://lichess.org/5LCeYXHf/black#54,
03GM2,4r3/8/pp2pR2/4P3/2Pk1P2/P2p4/3K4/8 w - - 2 54,f4f5 e8h8 f5e6 h8h2,2428,87,84,566,crushing endgame quietMove rookEndgame short,https://lichess.org/CiANVP3z#107,
03Gtc,8/8/8/2p5/2PpP2P/1PbPkP2/6K1/8 w - - 1 60,h4h5 e3d3 e4e5 d3c2 e5e6 d4d3 e6e7 d3d2 e7e8q d2d1q,2485,88,87,889,advancedPawn advantage bishopEndgame endgame promotion veryLong,https://lichess.org/SjOx5l6S#119,
03JFm,5r2/pp3pk1/2q3r1/4n3/3pbR2/Q3p1BP/PP2B2K/5R2 b - - 3 28,f8h8 a3e7 c6e6 e7e6,2432,83,89,248,advantage master middlegame short,https://lichess.org/sXHhDIiB/black#56,
03MUc,2b3q1/2pp2k1/1p4r1/1pb1p3/4PP1Q/2P4R/P5PP/5R1K b - - 0 26,g7f7 h4h5 f7f8 h5f5 f8e7 f5e5,2481,94,3,40,crushing exposedKing long middlegame,https://lichess.org/xUQGqbaS/black#52,
03Sv8,8/4k3/8/p4PP1/1bK4P/8/n1B5/8 b - - 0 53,a2c3 h4h5 c3e4 c2e4 b4d2 f5f6 e7e6 e4d5,2424,79,98,108,crushing endgame exposedKing quietMove veryLong,https://lichess.org/aPwrmYb7/black#106,
03Tlu,7r/2pkqppp/Qpbb4/3r4/1P6/P3PN2/5PPP/R1B2RK1 w - - 1 21,f3d4 d5d4 e3d4 e7e4 f2f3 e4d4,2444,97,90,378,crushing long middlegame sacrifice,https://lichess.org/asbu4T5K#41,
03Tly,r4r1k/ppqn1pb1/2pp2pB/4n3/3pP2N/1B6/PPPQ2PP/R4RK1 b - - 3 17,h8h7 h6g7 h7g7 d2g5,2453,84,82,74,crushing middlegame short,https://lichess.org/yb2dKKN4/black#34,Modern_Defense Modern_Defense_Three_Pawns_Attack
03UEi,r3r1k1/6b1/p2p4/2pPpbRN/1p6/4Kp2/7R/1N6 b - - 1 27,f5b1 g5g7 g8f8 h2h3 e5e4 h3h4 e8e7 h4f4,2464,89,84,38,crushing middlegame veryLong,https://lichess.org/6oEMO7cF/black#54,
03X8d,r1b2r1k/2p1b2p/2n2n2/1p2p2q/pPP1Ppp1/P4P2/B1QNN1PP/R1B2RK1 w - - 0 19,c4b5 g4g3 h2g3 c6d4 e2d4 f4g3 f1e1 h5h2,2434,83,74,107,advantage deflection kingsideAttack middlegame sacrifice veryLong,https://lichess.org/NHfglZHx#37,Dutch_Defense Dutch_Defense_Other_variations
03XCu,8/8/8/1p6/3p4/1kp5/p2K4/Q7 w - - 0 71,d2c1 b5b4 c1d1 b3a3 a1c1 a3a4 d1e2 b4b3 c1g1 a4a3 g1d4 a2a1q d4a7 a3b2,2455,99,83,34,advancedPawn crushing endgame promotion queenEndgame quietMove veryLong,https://lichess.org/4l08YJHn#141,
03ZEF,2r3k1/2q1b1pp/p3P3/1p1N4/8/1Q3rn1/PP3BP1/2R2R1K w - - 1 25,h1g1 c7c1 d5e7 g8h8,2424,80,93,58,advantage middlegame short,https://lichess.org/v6W2sPHq#49,
03eEH,3r1rk1/pb3ppp/1pq1pn2/2b3N1/2P5/1P6/PBB1QPPP/R2R2K1 w - - 2 18,e2f1 f6g4 c2h7 g8h8 d1d8 f8d8 h7e4 c6c7,2474,96,91,536,crushing master middlegame veryLong,https://lichess.org/TPKx02xs#35,Semi-Slav_Defense Semi-Slav_Defense_Bogoljubov_Variation
03eOY,2rr2k1/pp2pp1p/6p1/2nqN3/8/2QbP3/PP3PPP/3RKB1R b K - 4 16,d5a2 e5d3 c5d3 d1d3 c8c3 d3d8 g8g7 b2c3,2473,251,100,22,equality intermezzo middlegame veryLong,https://lichess.org/IViaPbrK/black#32,
03eQP,r4rk1/pp3pb1/1q5p/2p3P1/8/PPpP1QB1/2P2PP1/2KR3R w - - 0 22,g5h6 b6a5 a3a4 a5b4 d1e1 b4a3 c1d1 a3a1,2418,82,80,74,advantage middlegame queensideAttack veryLong,https://lichess.org/BqNBjZXT#43,
03fqJ,8/4k3/4p3/3pP2K/3P3P/4P1P1/8/3n4 w - - 1 41,g3g4 e7f7 h5g5 d1e3,2494,104,90,936,crushing endgame knightEndgame short,https://lichess.org/NL0NbKSH#81,
03kpk,rn1qr1k1/2b2ppp/ppP2n2/1P1p4/P2P2b1/2NQ4/2BB1PPP/R3R1K1 b - - 2 19,g4h5 e1e8 d8e8 c3d5 h5g6 d5c7,2405,96,90,1173,crushing long middlegame,https://lichess.org/w4CXG9oK/black#38,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
03mcu,r7/P4R2/3p4/8/2P5/5p2/P3k2K/8 w - - 0 61,h2g1 a8a7 f7a7 f3f2 g1h2 f2f1q,2439,78,92,534,advancedPawn crushing deflection endgame exposedKing long master promotion rookEndgame sacrifice,https://lichess.org/QuuwSCam#121,
03q1Y,r1b1kb1r/pp1ppppp/1qn2n2/8/3P1B2/5N2/PPPN1PPP/R2QKB1R b KQkq - 6 6,b6b2 d2c4 b2b4 c2c3 b4c3 f4d2,2463,84,92,4363,advantage defensiveMove long opening,https://lichess.org/n4UYvYeb/black#12,Benoni_Defense Benoni_Defense_Old_Benoni
03qRi,8/8/4p1p1/R2b3p/P1p5/2Pk4/5PPP/5K2 w - - 1 37,a5d5 e6d5 a4a5 d5d4 f1e1 d3c3 a5a6 c3c2 a6a7 d4d3,2426,91,88,1655,crushing endgame hangingPiece veryLong,https://lichess.org/n2I6reHl#73,
03rKZ,8/1p5p/4k3/3p1p2/p1pP1P2/2P3KP/PP6/8 b - - 1 36,b7b5 g3h4 e6f6 h4h5 b5b4 a2a3,2412,89,88,705,crushing endgame long pawnEndgame,https://lichess.org/CTJcJbEW/black#72,
03reU,1k1q4/1p2bp1R/p5p1/2prP3/2N3P1/1P3Q2/PK3P2/8 b - - 0 30,b7b5 c4d6 d5d2 b2c1 e7d6 c1d2,2451,90,89,246,advantage defensiveMove endgame long,https://lichess.org/qYuS2MoR/black#60,
03tGF,r4r1k/6p1/3pQ2p/4p1b1/qP2P1P1/2P2P1P/1B6/1K1R1R2 w - - 4 29,d1d6 f8f6 e6d5 f6d6 d5d6 a4a2,2419,88,90,2119,advantage long middlegame,https://lichess.org/QSqsEMT4#57,
03uVM,r1b2rk1/pp1p1ppp/1bn2n2/8/2B1P2q/1NN5/PP3PPP/R1BQ1RK1 w - - 9 11,c3d5 f6g4 c1f4 b6f2 f1f2 h4f2,2470,90,88,1055,crushing kingsideAttack long opening,https://lichess.org/WzBC7qyw#21,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Declined
03wAt,2b2rk1/1pp3b1/n2p2B1/3P2N1/qPP2p2/7P/5PP1/1Q3RK1 b - - 0 24,a4b4 g6h7 g8h8 b1g6 b4c3 g6h5,2434,100,90,1644,clearance crushing defensiveMove long middlegame,https://lichess.org/ygIinoK7/black#48,
03yEO,r6k/6p1/4Q2p/p4N2/6n1/8/Pq3PPP/3R2K1 w - - 1 34,e6f7 b2f2 g1h1 a8g8 f5h6 g7h6,2494,98,90,772,advantage endgame long quietMove,https://lichess.org/4ff6QXds#67,
03yPf,4r1k1/pp3rb1/3pq3/4n1PR/5p2/3B1P2/PP1Q1B2/2K4R w - - 0 29,c1b1 e5d3 d2d3 e6e2 d3b3 e2f2,2450,98,89,652,clearance crushing long middlegame,https://lichess.org/U2u6OFAM#57,
03yX7,5qk1/4b2p/2p5/2Pp1N2/1Pb1pQ1P/2P5/r5P1/3R2K1 b - - 0 41,e7h4 f4g4 g8h8 f5h4,2498,173,94,23,equality fork intermezzo middlegame short,https://lichess.org/yW05STcO/black#82,
03z2J,8/q4kb1/2p1p1p1/2p1p1B1/2P1PpPK/3P1P2/1Q6/8 b - - 1 38,g7f6 g5f6 f7f6 g4g5 f6e7 b2e5 a7a2 e5c7,2406,86,29,75,advantage attraction deflection endgame veryLong,https://lichess.org/2eX4oe37/black#76,
040I3,8/5ppk/2Q1n3/1P6/4p2q/4P3/5P2/4B1K1 w - - 1 39,g1f1 h4h3 f1e2 e6d4 e2d2 d4c6,2470,104,90,1215,crushing endgame long master,https://lichess.org/qzubiBKG#77,
040ei,3r2k1/pp2r2p/n1p1Ppn1/P2p4/3P4/1P3NB1/6PP/4RRK1 b - - 1 26,g8g7 f3h4 g6h4 g3h4 d8f8 e1e3,2430,94,90,819,crushing defensiveMove long middlegame,https://lichess.org/BGZfaIf8/black#52,
043LF,r4rk1/pp1b1ppp/1q2pP2/3pP3/8/1P3Q2/P5PP/1KR2B1R b - - 0 20,g7g6 f3f4 f8c8 c1c8 a8c8 f4h6,2461,77,80,178,crushing long middlegame quietMove,https://lichess.org/MXlPk6zA/black#40,
043sf,2r2rk1/1p5p/p3p1pP/3p4/3P1qP1/PP4QR/5PK1/3R4 w - - 2 38,d1d3 f4e4 d3f3 c8c3 g3e5 e4e5,2400,78,81,78,crushing endgame long pin,https://lichess.org/UuRfZugs#75,
047ri,8/7p/RP2p3/2K2kP1/5P2/4r3/P7/7b b - - 0 37,e3f3 b6b7 f3c3 c5d4 h1b7 a6a5 f5f4 d4c3,2403,94,89,1949,advancedPawn crushing defensiveMove endgame veryLong,https://lichess.org/lXRFBqSA/black#74,
049gH,2krr3/1ppq1pp1/B1n2b1p/2pN1P1n/Q3P2P/5P2/PP3B2/R3K2R w KQ - 1 20,a1c1 d7d5 e1g1 d5d6 a6b7 c8b7,2426,81,86,82,advantage long middlegame pin quietMove,https://lichess.org/InFvY2Ev#39,
